Index,Taille,Poids
23151,170,58
23152,175,57
23153,172,65
23154,174,55
23155,168,60
23156,169,55
23157,173,54
23158,178,58
23159,165,52
23160,175,62
23161,175,62
23162,174,54
23163,178,64
23164,175,64
23165,173,68
23166,164,54
23167,176,64
23168,177,51
23169,178,54
23170,178,65
23171,173,54
23172,173,62
23173,170,57
23174,166,53
23175,175,59
23176,173,64
23177,164,61
23178,170,51
23179,178,59
23180,171,58
23181,166,46
23182,172,56
23183,178,68
23184,177,63
23185,186,60
23186,168,55
23187,166,56
23188,177,68
23189,167,58
23190,176,60
23191,165,49
23192,176,63
23193,179,62
23194,173,54
23195,168,51
23196,165,52
23197,174,53
23198,181,58
23199,167,53
23200,177,58
23201,178,62
23202,176,59
23203,178,57
23204,169,54
23205,168,49
23206,173,60
23207,170,58
23208,175,57
23209,177,71
23210,173,58
23211,169,59
23212,169,49
23213,169,52
23214,173,57
23215,174,63
23216,174,52
23217,169,52
23218,173,60
23219,174,63
23220,175,54
23221,165,59
23222,172,51
23223,170,53
23224,180,63
23225,171,62
23226,175,58
23227,167,55
23228,170,55
23229,175,66
23230,169,47
23231,170,57
23232,179,62
23233,173,63
23234,178,63
23235,185,61
23236,167,62
23237,166,57
23238,178,54
23239,176,58
23240,175,48
23241,174,60
23242,167,58
23243,177,55
23244,174,60
23245,169,53
23246,178,61
23247,173,64
23248,181,69
23249,175,57
23250,171,63
23251,172,52
23252,171,58
23253,176,64
23254,171,58
23255,168,52
23256,174,53
23257,170,56
23258,176,57
23259,183,67
23260,166,54
23261,169,49
23262,170,51
23263,176,61
23264,172,57
23265,175,65
23266,171,66
23267,175,61
23268,176,59
23269,175,66
23270,165,48
23271,171,50
23272,169,60
23273,166,43
23274,162,54
23275,177,61
23276,164,56
23277,164,52
23278,172,60
23279,165,56
23280,173,59
23281,172,55
23282,174,57
23283,176,55
23284,168,53
23285,181,60
23286,174,52
23287,173,63
23288,163,51
23289,175,63
23290,166,53
23291,175,61
23292,171,53
23293,168,55
23294,176,58
23295,172,56
23296,178,54
23297,177,58
23298,176,62
23299,173,46
23300,176,58
23301,173,54
23302,173,52
23303,174,66
23304,175,60
23305,165,56
23306,175,57
23307,165,54
23308,176,64
23309,164,48
23310,170,58
23311,173,56
23312,173,50
23313,172,56
23314,169,52
23315,177,61
23316,178,60
23317,168,51
23318,175,64
23319,174,56
23320,172,55
23321,173,58
23322,172,53
23323,168,48
23324,164,53
23325,178,70
23326,181,63
23327,186,64
23328,170,58
23329,172,51
23330,168,56
23331,170,61
23332,169,58
23333,170,63
23334,176,59
23335,182,69
23336,173,58
23337,183,68
23338,164,46
23339,172,46
23340,171,58
23341,175,58
23342,175,59
23343,177,59
23344,176,57
23345,176,73
23346,180,57
23347,172,59
23348,168,49
23349,166,57
23350,173,52
23351,174,71
23352,170,59
23353,180,58
23354,173,59
23355,172,62
23356,174,59
23357,179,61
23358,180,69
23359,172,54
23360,173,66
23361,182,62
23362,177,60
23363,174,56
23364,177,63
23365,173,59
23366,167,59
23367,169,55
23368,170,58
23369,180,58
23370,168,55
23371,162,49
23372,171,56
23373,175,63
23374,166,53
23375,170,52
23376,171,62
23377,169,55
23378,172,55
23379,169,55
23380,180,54
23381,181,59
23382,166,51
23383,173,65
23384,164,50
23385,163,49
23386,170,57
23387,178,60
23388,176,69
23389,163,51
23390,173,54
23391,170,51
23392,171,55
23393,168,52
23394,176,60
23395,173,56
23396,174,51
23397,175,65
23398,174,57
23399,168,59
23400,182,61
23401,175,62
23402,173,58
23403,173,61
23404,172,56
23405,170,54
23406,161,47
23407,160,52
23408,175,59
23409,161,55
23410,171,61
23411,173,59
23412,179,67
23413,177,58
23414,164,46
23415,173,59
23416,168,57
23417,180,61
23418,181,64
23419,173,66
23420,176,61
23421,170,57
23422,174,57
23423,174,61
23424,174,70
23425,172,58
23426,170,44
23427,161,47
23428,172,62
23429,172,55
23430,178,61
23431,182,64
23432,169,50
23433,175,59
23434,175,58
23435,177,48
23436,175,54
23437,165,69
23438,172,54
23439,170,60
23440,177,57
23441,169,60
23442,174,65
23443,170,50
23444,171,62
23445,176,59
23446,163,52
23447,167,53
23448,165,55
23449,175,60
23450,169,54
23451,177,62
23452,165,50
23453,165,50
23454,179,58
23455,175,51
23456,178,52
23457,171,52
23458,174,61
23459,171,49
23460,184,63
23461,170,54
23462,171,61
23463,176,56
23464,184,63
23465,166,55
23466,174,54
23467,161,59
23468,177,58
23469,180,55
23470,175,59
23471,170,53
23472,180,59
23473,174,54
23474,172,56
23475,177,60
23476,182,53
23477,169,58
23478,183,56
23479,172,54
23480,175,55
23481,168,61
23482,176,63
23483,170,50
23484,174,56
23485,167,56
23486,177,64
23487,172,57
23488,173,65
23489,176,59
23490,172,53
23491,186,60
23492,170,58
23493,168,48
23494,171,56
23495,178,63
23496,174,62
23497,173,58
23498,175,55
23499,176,60
23500,170,59
23501,177,57
23502,175,52
23503,174,55
23504,174,57
23505,173,50
23506,174,63
23507,175,57
23508,174,53
23509,165,48
23510,169,59
23511,174,61
23512,172,56
23513,174,69
23514,169,61
23515,167,55
23516,168,58
23517,177,60
23518,170,52
23519,174,56
23520,173,64
23521,167,52
23522,170,48
23523,175,61
23524,174,57
23525,168,60
23526,176,63
23527,167,60
23528,171,54
23529,171,53
23530,164,52
23531,178,66
23532,170,66
23533,176,55
23534,172,51
23535,176,56
23536,170,54
23537,171,57
23538,175,55
23539,170,51
23540,165,55
23541,178,58
23542,169,62
23543,167,57
23544,170,53
23545,168,43
23546,167,56
23547,177,60
23548,184,70
23549,175,57
23550,167,55
23551,172,61
23552,171,63
23553,164,59
23554,179,63
23555,168,54
23556,175,60
23557,167,54
23558,172,55
23559,169,55
23560,173,58
23561,168,58
23562,180,56
23563,173,58
23564,173,57
23565,175,59
23566,168,58
23567,168,54
23568,168,52
23569,170,55
23570,180,64
23571,177,55
23572,174,63
23573,173,49
23574,166,59
23575,177,63
23576,174,58
23577,179,59
23578,175,63
23579,176,67
23580,166,48
23581,171,54
23582,174,59
23583,174,54
23584,170,55
23585,176,58
23586,166,59
23587,169,54
23588,170,62
23589,181,64
23590,178,57
23591,173,55
23592,179,62
23593,178,53
23594,178,55
23595,169,57
23596,170,57
23597,171,61
23598,172,50
23599,171,50
23600,169,54
23601,177,67
23602,169,56
23603,177,56
23604,168,58
23605,180,66
23606,174,50
23607,171,63
23608,179,65
23609,172,51
23610,180,67
23611,178,59
23612,175,59
23613,171,50
23614,171,55
23615,172,60
23616,177,56
23617,174,53
23618,176,59
23619,174,61
23620,171,61
23621,173,56
23622,162,51
23623,173,55
23624,169,58
23625,173,51
23626,171,63
23627,177,67
23628,167,53
23629,175,67
23630,166,50
23631,175,57
23632,174,63
23633,172,61
23634,169,62
23635,174,62
23636,187,64
23637,166,54
23638,173,62
23639,172,56
23640,172,52
23641,168,54
23642,175,55
23643,173,58
23644,171,55
23645,164,54
23646,177,57
23647,170,48
23648,171,55
23649,175,54
23650,169,56
23651,176,62
23652,172,55
23653,179,67
23654,176,59
23655,171,56
23656,172,53
23657,180,60
23658,173,57
23659,175,61
23660,176,59
23661,169,56
23662,171,52
23663,173,59
23664,164,50
23665,172,54
23666,170,57
23667,174,51
23668,172,57
23669,172,59
23670,182,58
23671,169,55
23672,166,52
23673,170,55
23674,174,55
23675,187,68
23676,176,60
23677,171,50
23678,171,59
23679,179,58
23680,170,53
23681,168,59
23682,177,60
23683,177,61
23684,171,63
23685,168,48
23686,175,45
23687,177,60
23688,174,59
23689,165,64
23690,170,62
23691,167,55
23692,173,56
23693,178,55
23694,166,51
23695,168,56
23696,173,59
23697,180,63
23698,164,54
23699,171,50
23700,163,58
23701,168,56
23702,177,57
23703,179,60
23704,167,55
23705,173,51
23706,176,54
23707,175,64
23708,178,63
23709,180,69
23710,177,62
23711,172,62
23712,172,58
23713,165,57
23714,170,59
23715,174,59
23716,171,60
23717,172,55
23718,172,55
23719,170,66
23720,177,56
23721,164,58
23722,174,56
23723,175,51
23724,168,63
23725,185,69
23726,182,62
23727,168,55
23728,181,55
23729,185,48
23730,169,59
23731,167,47
23732,167,53
23733,174,57
23734,170,56
23735,166,43
23736,176,57
23737,173,51
23738,171,58
23739,174,55
23740,178,51
23741,174,63
23742,172,60
23743,178,62
23744,165,51
23745,179,61
23746,174,52
23747,170,59
23748,176,60
23749,171,58
23750,178,52
23751,166,51
23752,178,47
23753,173,59
23754,169,47
23755,177,60
23756,171,48
23757,164,58
23758,171,58
23759,177,62
23760,170,43
23761,173,61
23762,177,57
23763,177,67
23764,174,60
23765,177,63
23766,171,57
23767,168,59
23768,175,59
23769,174,54
23770,171,60
23771,170,58
23772,165,44
23773,181,59
23774,174,62
23775,172,56
23776,166,65
23777,163,54
23778,177,54
23779,165,57
23780,162,50
23781,178,58
23782,171,52
23783,181,64
23784,170,60
23785,166,57
23786,170,59
23787,175,59
23788,171,51
23789,169,58
23790,182,66
23791,168,56
23792,170,56
23793,179,69
23794,177,54
23795,170,54
23796,176,68
23797,178,61
23798,185,65
23799,174,60
23800,174,59
23801,170,52
23802,175,60
23803,162,55
23804,171,61
23805,171,56
23806,174,65
23807,166,45
23808,171,57
23809,173,54
23810,176,58
23811,171,55
23812,176,63
23813,172,53
23814,177,62
23815,177,54
23816,167,50
23817,167,55
23818,172,55
23819,171,49
23820,170,54
23821,176,56
23822,172,59
23823,175,57
23824,170,52
23825,173,63
23826,179,62
23827,170,62
23828,171,51
23829,171,52
23830,174,61
23831,172,59
23832,175,60
23833,174,51
23834,178,56
23835,177,60
23836,173,57
23837,173,59
23838,177,64
23839,179,62
23840,166,53
23841,182,60
23842,172,59
23843,172,66
23844,169,54
23845,175,59
23846,170,61
23847,174,66
23848,179,60
23849,173,58
23850,166,62
23851,177,57
23852,174,59
23853,173,63
23854,170,55
23855,171,54
23856,176,49
23857,173,59
23858,169,56
23859,174,55
23860,172,54
23861,170,57
23862,177,60
23863,177,67
23864,170,59
23865,174,53
23866,170,62
23867,164,45
23868,169,63
23869,175,55
23870,170,56
23871,177,65
23872,164,47
23873,172,61
23874,185,63
23875,173,58
23876,184,62
23877,173,51
23878,167,51
23879,175,59
23880,181,66
23881,178,62
23882,169,56
23883,173,64
23884,172,49
23885,178,55
23886,182,59
23887,171,53
23888,174,61
23889,180,69
23890,169,56
23891,175,54
23892,166,53
23893,174,59
23894,173,60
23895,175,59
23896,181,65
23897,186,70
23898,175,58
23899,168,57
23900,171,55
23901,170,54
23902,180,59
23903,176,57
23904,175,64
23905,180,64
23906,176,62
23907,172,60
23908,175,63
23909,175,58
23910,169,54
23911,175,55
23912,179,65
23913,173,55
23914,175,71
23915,168,57
23916,174,60
23917,181,59
23918,179,63
23919,184,57
23920,180,66
23921,176,53
23922,174,54
23923,178,70
23924,171,56
23925,175,64
23926,178,52
23927,168,53
23928,178,70
23929,167,54
23930,171,60
23931,172,58
23932,170,57
23933,176,56
23934,173,69
23935,180,64
23936,165,57
23937,169,57
23938,168,57
23939,165,49
23940,180,62
23941,178,59
23942,171,66
23943,177,55
23944,175,56
23945,175,57
23946,164,56
23947,167,55
23948,162,46
23949,163,50
23950,175,63
23951,171,53
23952,173,59
23953,168,55
23954,177,57
23955,175,60
23956,174,64
23957,183,65
23958,177,58
23959,170,66
23960,174,60
23961,172,68
23962,177,53
23963,180,67
23964,177,62
23965,174,54
23966,164,56
23967,169,47
23968,180,54
23969,173,57
23970,179,67
23971,173,64
23972,171,53
23973,174,66
23974,170,55
23975,173,58
23976,179,64
23977,171,47
23978,182,63
23979,174,60
23980,177,63
23981,178,56
23982,168,59
23983,170,47
23984,175,66
23985,168,55
23986,170,48
23987,182,52
23988,169,54
23989,169,55
23990,176,57
23991,175,68
23992,175,54
23993,169,52
23994,177,56
23995,181,54
23996,174,58
23997,170,53
23998,173,62
23999,169,49
24000,170,58
24001,180,59
24002,179,60
24003,170,56
24004,170,47
24005,170,59
24006,174,71
24007,174,53
24008,171,59
24009,170,62
24010,169,50
24011,172,54
24012,173,55
24013,172,62
24014,168,56
24015,176,57
24016,170,58
24017,172,51
24018,174,60
24019,166,54
24020,166,56
24021,176,55
24022,174,62
24023,171,49
24024,171,67
24025,172,54
24026,174,62
24027,174,65
24028,177,63
24029,180,69
24030,169,55
24031,170,56
24032,175,60
24033,168,57
24034,179,59
24035,167,46
24036,168,57
24037,175,53
24038,176,62
24039,170,56
24040,171,54
24041,168,65
24042,175,61
24043,175,51
24044,172,56
24045,170,55
24046,171,57
24047,165,56
24048,176,48
24049,177,57
24050,179,59
24051,160,55
24052,175,57
24053,175,56
24054,172,66
24055,177,62
24056,173,59
24057,178,49
24058,175,64
24059,171,58
24060,164,54
24061,183,61
24062,175,65
24063,169,56
24064,173,55
24065,171,50
24066,171,62
24067,166,51
24068,176,65
24069,176,61
24070,174,65
24071,180,62
24072,176,55
24073,165,51
24074,171,55
24075,167,53
24076,173,59
24077,182,61
24078,173,57
24079,186,62
24080,178,62
24081,168,54
24082,180,68
24083,177,57
24084,174,60
24085,180,55
24086,168,51
24087,174,63
24088,173,53
24089,174,57
24090,183,58
24091,173,56
24092,172,54
24093,177,57
24094,180,59
24095,181,63
24096,170,51
24097,171,58
24098,176,59
24099,173,51
24100,169,58
24101,183,69
24102,174,60
24103,165,52
24104,168,55
24105,176,57
24106,172,53
24107,175,55
24108,172,64
24109,168,59
24110,177,56
24111,172,44
24112,169,56
24113,170,60
24114,170,65
24115,172,48
24116,166,62
24117,175,54
24118,178,63
24119,174,65
24120,178,61
24121,177,66
24122,171,55
24123,174,58
24124,179,64
24125,175,54
24126,171,61
24127,175,54
24128,163,53
24129,177,58
24130,175,64
24131,177,54
24132,170,53
24133,178,66
24134,167,52
24135,161,47
24136,163,53
24137,172,48
24138,163,53
24139,180,62
24140,173,59
24141,167,57
24142,176,56
24143,168,63
24144,171,55
24145,179,71
24146,175,58
24147,176,64
24148,170,55
24149,173,65
24150,178,58
24151,176,60
24152,171,59
24153,172,57
24154,171,55
24155,171,65
24156,179,62
24157,177,53
24158,175,61
24159,174,64
24160,170,58
24161,172,64
24162,171,57
24163,169,53
24164,162,49
24165,172,58
24166,176,63
24167,171,58
24168,177,58
24169,173,62
24170,180,61
24171,172,53
24172,175,60
24173,167,61
24174,165,57
24175,173,60
24176,169,59
24177,173,52
24178,177,57
24179,177,58
24180,178,58
24181,173,61
24182,174,58
24183,167,59
24184,179,61
24185,170,52
24186,176,61
24187,175,62
24188,176,73
24189,163,51
24190,178,61
24191,177,56
24192,166,55
24193,176,56
24194,177,63
24195,171,60
24196,172,67
24197,177,60
24198,171,52
24199,186,63
24200,164,54
24201,178,67
24202,180,58
24203,168,54
24204,175,67
24205,177,63
24206,175,60
24207,179,58
24208,168,52
24209,171,57
24210,167,60
24211,171,57
24212,173,52
24213,171,64
24214,182,63
24215,178,62
24216,169,62
24217,177,56
24218,175,54
24219,177,59
24220,174,58
24221,169,59
24222,177,60
24223,168,47
24224,166,55
24225,171,57
24226,170,51
24227,171,47
24228,170,45
24229,171,50
24230,174,58
24231,173,56
24232,171,53
24233,173,53
24234,175,62
24235,170,58
24236,176,65
24237,177,54
24238,174,58
24239,167,61
24240,173,63
24241,174,52
24242,166,59
24243,172,52
24244,165,50
24245,158,47
24246,170,64
24247,176,60
24248,170,55
24249,172,61
24250,172,57
24251,175,62
24252,180,64
24253,171,60
24254,173,61
24255,169,59
24256,173,59
24257,177,67
24258,177,64
24259,176,52
24260,172,48
24261,165,57
24262,167,54
24263,171,55
24264,169,58
24265,176,63
24266,173,63
24267,174,60
24268,168,59
24269,173,54
24270,169,52
24271,177,67
24272,180,67
24273,179,57
24274,169,53
24275,166,63
24276,162,54
24277,174,63
24278,172,64
24279,172,58
24280,177,61
24281,168,53
24282,177,58
24283,173,62
24284,174,56
24285,171,55
24286,175,55
24287,172,48
24288,171,55
24289,172,58
24290,170,56
24291,167,58
24292,167,54
24293,170,60
24294,181,64
24295,176,62
24296,175,59
24297,174,62
24298,171,58
24299,172,51
24300,163,45
24301,172,62
24302,177,61
24303,174,67
24304,164,55
24305,168,53
24306,173,62
24307,171,56
24308,172,62
24309,177,52
24310,168,56
24311,171,57
24312,175,63
24313,173,67
24314,170,55
24315,178,61
24316,169,60
24317,179,67
24318,175,53
24319,175,68
24320,174,57
24321,163,57
24322,183,63
24323,178,59
24324,176,59
24325,176,60
24326,170,58
24327,181,67
24328,163,54
24329,178,61
24330,178,60
24331,176,60
24332,173,59
24333,169,60
24334,177,52
24335,170,44
24336,177,57
24337,168,60
24338,167,47
24339,164,46
24340,174,59
24341,173,56
24342,172,51
24343,175,58
24344,178,57
24345,181,65
24346,181,62
24347,175,56
24348,173,54
24349,173,57
24350,173,59
24351,176,58
24352,181,66
24353,172,61
24354,180,64
24355,171,59
24356,172,61
24357,175,68
24358,175,62
24359,174,56
24360,176,62
24361,174,61
24362,165,50
24363,172,50
24364,169,61
24365,175,56
24366,173,52
24367,172,51
24368,174,53
24369,168,51
24370,178,63
24371,174,56
24372,167,49
24373,171,57
24374,166,57
24375,170,55
24376,172,58
24377,164,58
24378,177,61
24379,174,44
24380,179,55
24381,168,55
24382,170,57
24383,174,51
24384,166,52
24385,178,63
24386,170,58
24387,177,50
24388,174,62
24389,172,52
24390,171,71
24391,176,62
24392,178,54
24393,173,59
24394,165,45
24395,172,57
24396,167,49
24397,179,64
24398,172,57
24399,174,61
24400,171,48
24401,172,62
24402,182,67
24403,170,58
24404,164,48
24405,176,58
24406,176,59
24407,174,58
24408,176,57
24409,174,62
24410,175,61
24411,179,61
24412,179,61
24413,169,52
24414,177,60
24415,177,62
24416,175,55
24417,173,55
24418,176,58
24419,170,56
24420,172,56
24421,168,64
24422,172,61
24423,174,56
24424,172,53
24425,179,64
24426,176,61
24427,175,61
24428,174,57
24429,180,69
24430,171,65
24431,174,49
24432,174,51
24433,175,56
24434,180,57
24435,164,56
24436,178,60
24437,170,62
24438,178,64
24439,178,63
24440,175,64
24441,167,56
24442,167,50
24443,177,62
24444,167,56
24445,175,50
24446,182,53
24447,166,59
24448,174,55
24449,171,51
24450,176,54
24451,173,64
24452,179,64
24453,167,53
24454,177,59
24455,171,55
24456,173,58
24457,179,69
24458,171,57
24459,182,65
24460,173,63
24461,172,52
24462,164,46
24463,170,56
24464,172,58
24465,175,66
24466,173,59
24467,166,51
24468,179,60
24469,169,56
24470,170,51
24471,171,60
24472,173,53
24473,182,64
24474,176,62
24475,175,54
24476,159,54
24477,175,57
24478,170,59
24479,175,54
24480,172,51
24481,179,60
24482,162,50
24483,174,56
24484,174,60
24485,167,61
24486,177,70
24487,170,47
24488,171,51
24489,177,56
24490,176,64
24491,176,61
24492,173,56
24493,171,62
24494,172,53
24495,170,62
24496,168,51
24497,174,67
24498,174,52
24499,163,57
24500,177,62
24501,172,58
24502,167,56
24503,176,58
24504,178,67
24505,173,53
24506,176,58
24507,173,54
24508,173,57
24509,171,57
24510,170,55
24511,172,62
24512,173,57
24513,177,49
24514,177,63
24515,177,57
24516,170,50
24517,174,48
24518,172,54
24519,173,59
24520,172,57
24521,167,55
24522,180,62
24523,167,59
24524,171,61
24525,175,57
24526,170,57
24527,171,55
24528,177,62
24529,174,55
24530,172,56
24531,171,54
24532,172,58
24533,172,54
24534,174,50
24535,175,61
24536,170,61
24537,173,62
24538,173,54
24539,171,50
24540,176,62
24541,178,54
24542,177,58
24543,170,54
24544,170,50
24545,169,55
24546,171,65
24547,174,56
24548,173,60
24549,176,59
24550,173,50
24551,173,57
24552,176,53
24553,167,49
24554,170,63
24555,173,57
24556,174,57
24557,173,54
24558,168,49
24559,174,62
24560,180,60
24561,178,53
24562,171,58
24563,176,57
24564,169,54
24565,171,56
24566,178,53
24567,171,57
24568,175,63
24569,172,61
24570,178,64
24571,165,52
24572,173,65
24573,184,66
24574,172,60
24575,167,48
24576,178,64
24577,172,53
24578,179,55
24579,177,60
24580,170,56
24581,173,55
24582,169,53
24583,171,55
24584,173,57
24585,164,53
24586,164,47
24587,168,54
24588,176,59
24589,174,63
24590,174,55
24591,177,56
24592,175,52
24593,171,71
24594,174,60
24595,172,58
24596,177,56
24597,179,63
24598,176,64
24599,182,62
24600,173,53
24601,172,56
24602,170,48
24603,171,57
24604,179,58
24605,173,54
24606,175,57
24607,168,57
24608,173,60
24609,179,54
24610,178,66
24611,169,37
24612,167,49
24613,169,58
24614,171,62
